Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
1297310,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.45760586857795715,10.605079650878906,0.1862606406211853,218.50088500976562,-2.3773181438446045,88.1509780883789,32.939212799072266,-106.9118881225586,1396.9000244140625,3.950000047683716
1297330,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4765145480632782,10.581341743469238,0.15289856493473053,218.49880981445312,-2.3736727237701416,88.1338882446289,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297350,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4765145480632782,10.609827041625977,0.1481325477361679,218.4983673095703,-2.382399082183838,88.12683868408203,32.939212799072266,-106.9118881225586,1396.9000244140625,3.947999954223633
1297380,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4386971592903137,10.67629623413086,0.15289856493473053,218.50527954101562,-2.3892693519592285,88.1219253540039,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297400,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4292428195476532,10.590836524963379,0.1348387897014618,218.50967407226562,-2.3817718029022217,88.13438415527344,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297420,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4292428195476532,10.62881851196289,0.1444423496723175,218.51199340820312,-2.3793587684631348,88.1470947265625,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297445,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.47178739309310913,10.609827041625977,0.1481325477361679,218.51596069335938,-2.398301601409912,88.14852142333984,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297510,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.42451563477516174,10.562350273132324,0.1348387897014618,218.514892578125,-2.370359182357788,88.1532211303711,32.939212799072266,-106.9118881225586,1397.0,3.947999954223633
1297540,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4670602083206177,10.61932373046875,0.1444423496723175,218.5174102783203,-2.3682382106781006,88.13980865478516,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297560,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.61932373046875,0.11563169211149216,218.51303100585938,-2.36031174659729,88.1345443725586,32.939212799072266,-106.9118881225586,1397.0,3.947999954223633
1297580,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.45760586857795715,10.557602882385254,0.13964056968688965,218.51513671875,-2.3517720699310303,88.12602996826172,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297610,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.576594352722168,0.1108299046754837,218.51052856445312,-2.3468620777130127,88.10881042480469,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297630,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4528786838054657,10.581341743469238,0.12043346464633942,218.51002502441406,-2.3370234966278076,88.11009979248047,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297650,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4434243440628052,10.690539360046387,0.12043346464633942,218.50926208496094,-2.3174798488616943,88.10253143310547,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297680,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.5048776268959045,10.657304763793945,0.16243058443069458,218.50576782226562,-2.3405678272247314,88.10592651367188,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297700,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4197884500026703,10.662052154541016,0.15289856493473053,218.5082244873047,-2.3360493183135986,88.11627960205078,32.939212799072266,-106.9118881225586,1397.0,3.947999954223633
1297720,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4386971592903137,10.609827041625977,0.1444423496723175,218.5063018798828,-2.330944538116455,88.10875701904297,32.939212799072266,-106.9118881225586,1397.0,3.947999954223633
1297750,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.49069610238075256,10.562350273132324,0.11563169211149216,218.50949096679688,-2.352025032043457,88.10869598388672,32.939212799072266,-106.9118881225586,1397.0,3.950000047683716
1297770,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.662052154541016,0.17196261882781982,218.509765625,-2.347155809402466,88.0997314453125,32.939212799072266,-106.9118881225586,1397.0999755859375,3.947999954223633
1297800,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.671547889709473,0.19579267501831055,218.5084228515625,-2.3522331714630127,88.08319091796875,32.939212799072266,-106.9118881225586,1397.0999755859375,3.950000047683716
1297830,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.571845054626465,0.15289856493473053,218.50796508789062,-2.35636568069458,88.07183837890625,32.939212799072266,-106.9118881225586,1397.0999755859375,3.950000047683716
1297850,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.61932373046875,0.13003700971603394,218.50633239746094,-2.349649429321289,88.07778930664062,32.939212799072266,-106.9118881225586,1397.0999755859375,3.9539999961853027
1297865,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4765145480632782,10.666800498962402,0.15766456723213196,218.50912475585938,-2.362663507461548,88.08853149414062,32.939212799072266,-106.9118881225586,1397.0999755859375,3.950000047683716
1297926,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4623330235481262,10.643062591552734,0.1671966016292572,218.51145935058594,-2.358585834503174,88.08008575439453,32.939212799072266,-106.9118881225586,1397.0999755859375,3.947999954223633
1297955,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4292428195476532,10.61932373046875,0.13003700971603394,218.51373291015625,-2.341977834701538,88.07806396484375,32.939212799072266,-106.9118881225586,1397.0999755859375,3.947999954223633
1297980,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4434243440628052,10.576594352722168,0.1481325477361679,218.51614379882812,-2.350590944290161,88.10233306884766,32.939212799072266,-106.9118881225586,1397.199951171875,3.950000047683716
1298000,1,85595.546875,22.8799991607666,1400.5135498046875,1400.769775390625,0.4670602083206177,10.62881851196289,0.15766456723213196,218.51699829101562,-2.356962203979492,88.1007080078125,32.939212799072266,-106.9118881225586,1397.199951171875,3.950000047683716
